case_id,arm_id,p_wallplug_heat_MW,R,a,I_coil_A,n_e0,T_i0_keV,eta_source_heat,tau_ratio_ash,source,p_net_MW,rec_frac,q_eng,p_th_MW,p_aux_required_MW,p_coupled_installed_MW,sustainment_margin_MW,ignited,p_delivered_MW,p_wallplug_total_MW,tau_E_s,p_rad_MW,n_He0,n_D0,n_T0,He_over_ne,W_th_MJ,eps_cond,sigma_wp_Pa,B_peak_T,B_axis_T,cryo_cost_USD,aux_cost_USD,magnet_capital_USD,wall_load_oracle,wall_load_peak_oracle,cas72_oracle_USD,lcoe_oracle,beta_limit,wall_load_limit,fluence_limit,B_max_T,sigma_allow_Pa,recirc_threshold,eps_cond_allow
20260904-wall-and-heating:c0012,arm-fence-p100,100.0,11.2,1.3,13000000.0,4.048e+20,17.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,601.2102135770097,0.37021429545296564,2.701138265815687,2866.746678707759,115.9430586703254,50.0,-65.9430586703254,False,50.0,100.0,1.0585365357357772,130.33973548950854,3.861076822399041e+19,1.637892317760096e+20,1.637892317760096e+20,0.09538233256914626,456.71623757161103,0.0019055122602705946,571653678.0811784,23.83458951762523,8.614911873840445,15509102.169112716,3153421.346578535,4034721191.1238365,3.028888314956257,3.987352329399791,106298341.79303952,309.6081807851396,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260904-wall-and-heating:c0013,arm-fence-p100,100.0,11.2,1.3,13000000.0,4.554e+20,17.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,797.6170543161539,0.31068050060191615,3.218740790177008,3474.798567934546,107.43002505084416,50.0,-57.430025050844165,False,50.0,100.0,1.0423340040111122,161.8452745174829,4.652138763470869e+19,1.811786123652913e+20,1.811786123652913e+20,0.1021550013937389,511.9316095068035,0.0019055122602705946,571653678.0811784,23.83458951762523,8.614911873840445,15509102.169112716,3822278.4247280005,4034721191.1238365,3.706179300208582,4.8789658545311525,149637219.4709313,254.64311450400518,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260904-wall-and-heating:c0014,arm-fence-p100,100.0,11.2,1.3,13000000.0,5.06e+20,17.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1008.0212116284821,0.266370479982675,3.7541697565925514,4126.184460979121,95.85257634662162,50.0,-45.85257634662162,False,50.0,100.0,1.028280731885494,196.92621574120443,5.487887224297824e+19,1.9812112775702177e+20,1.9812112775702177e+20,0.10845626925489771,566.8754439437575,0.0019055122602705946,571653678.0811784,23.83458951762523,8.614911873840445,15509102.169112716,4538802.907077033,4034721191.1238365,4.431738748499479,5.834121956515888,210618510.26272574,220.94898265249475,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260904-wall-and-heating:c0015,arm-fence-p100,100.0,11.2,1.3,13000000.0,3.036e+20,18.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,319.784669995014,0.5187569465942452,1.9276850296949708,1995.4871400495267,139.427307812352,50.0,-89.42730781235201,False,50.0,100.0,1.0063414641701676,79.06711000563297,2.432616018253705e+19,1.2747383981746296e+20,1.2747383981746296e+20,0.08012569230084667,365.66656992628026,0.0019055122602705946,571653678.0811784,23.83458951762523,8.614911873840445,15509102.169112716,2195035.8540544794,4034721191.1238365,2.058418126797314,2.709785723110282,50878773.957733795,504.98993900321886,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260904-wall-and-heating:c0016,arm-fence-p100,100.0,11.2,1.3,13000000.0,3.542e+20,18.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,504.78672267981113,0.409758726057711,2.4404605354497284,2568.2311810538213,137.46974405015203,50.0,-87.46974405015203,False,50.0,100.0,0.985433846305021,103.30708778738604,3.1203498541704163e+19,1.4589650145829583e+20,1.4589650145829583e+20,0.0880957045220332,424.7947115264827,0.0019055122602705946,571653678.0811784,23.83458951762523,8.614911873840445,15509102.169112716,2825054.299159203,4034721191.1238365,2.6963807459456204,3.549625780259345,90091127.14446726,353.1505093180821,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260904-wall-and-heating:c0017,arm-fence-p100,100.0,11.2,1.3,13000000.0,4.048e+20,18.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,708.161487435647,0.334988257799594,2.9851792614123442,3197.854922596918,130.4387991842387,50.0,-80.43879918423869,False,50.0,100.0,0.9680379093707049,131.04629851710447,3.862531120341384e+19,1.6377468879658615e+20,1.6377468879658615e+20,0.09541825890171404,483.5725417426127,0.0019055122602705946,571653678.0811784,23.83458951762523,8.614911873840445,15509102.169112716,3517640.41485661,4034721191.1238365,3.397699978404957,4.4728710717385045,132803268.64485605,276.5424209705028,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260904-wall-and-heating:c0018,arm-fence-p100,100.0,11.2,1.3,13000000.0,4.554e+20,18.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,928.4705337776307,0.2813742377645211,3.5539856382903423,3879.9051573945526,118.9569450604638,50.0,-68.9569450604638,False,50.0,100.0,0.9532219763915042,162.30070854970978,4.65384674041679e+19,1.811615325958321e+20,1.811615325958321e+20,0.10219250637718028,542.0342445778656,0.0019055122602705946,571653678.0811784,23.83458951762523,8.614911873840445,15509102.169112716,4267895.6731340075,4034721191.1238365,4.157415528512187,5.472991661673514,184631433.56189418,231.52658260145162,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260904-wall-and-heating:c0019,arm-fence-p100,100.0,11.2,1.3,13000000.0,5.06e+20,18.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1164.4774749864855,0.24153817159254215,4.1401323584039105,4610.554181291196,103.57198820842063,50.0,-53.571988208420635,False,50.0,100.0,0.9403713484416689,197.08177812754172,5.489854047196218e+19,1.9810145952803783e+20,1.9810145952803783e+20,0.10849513927265253,600.2084038770379,0.0019055122602705946,571653678.0811784,23.83458951762523,8.614911873840445,15509102.169112716,5071609.599420316,4034721191.1238365,4.97126383000811,6.54437481724381,255879324.70673162,203.54702620799392,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260904-wall-and-heating:c0020,arm-fence-p100,100.0,11.2,1.3,14000000.0,3.036e+20,14.63,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,91.8221002976514,0.786213777803261,1.2719186921324037,1289.8026828040188,71.78656748462285,50.0,-21.78656748462285,False,50.0,100.0,1.6440428481275307,79.11053030055588,2.6858652806138286e+19,1.2494134719386172e+20,1.2494134719386172e+20,0.08846723585684547,295.8813301105992,0.0021295545655363544,638866369.6609063,25.668019480519476,9.2775974025974,15779399.01069492,1418782.9510844206,4340897282.748748,1.272377116493342,1.675009221790334,20927403.763271164,1617.664392018974,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260904-wall-and-heating:c0021,arm-fence-p100,100.0,11.2,1.3,14000000.0,3.542e+20,14.63,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,204.50646686145876,0.625222086786872,1.5994316597789735,1638.659890208766,73.24814297338168,50.0,-23.248142973381675,False,50.0,100.0,1.6106681925772408,104.40455094220901,3.4349482032891265e+19,1.4275051796710873e+20,1.4275051796710873e+20,0.0969776454909409,343.6185530778411,0.0021295545655363544,638866369.6609063,25.668019480519476,9.2775974025974,15779399.01069492,1802525.8792296427,4340897282.748748,1.6609588245709082,2.186554058625168,36908143.419838466,777.5673579776333,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260904-wall-and-heating:c0022,arm-fence-p100,100.0,11.2,1.3,14000000.0,4.048e+20,14.63,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,327.9028676346199,0.512692178969485,1.9504881116189585,2020.68026348873,73.33937869608553,50.0,-23.339378696085532,False,50.0,100.0,1.5828928450501976,133.41807888091077,4.2405382416324444e+19,1.5999461758367557e+20,1.5999461758367557e+20,0.1047563794869675,391.0602798967199,0.0021295545655363544,638866369.6609063,25.668019480519476,9.2775974025974,15779399.01069492,2222748.289837603,4340897282.748748,2.086480000624265,2.7467275203428527,51863847.415188454,516.2841134813045,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260904-wall-and-heating:c0023,arm-fence-p100,100.0,11.2,1.3,14000000.0,4.554e+20,14.63,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,461.11637569923084,0.4308751299087199,2.320858017987365,2433.093216848102,72.4700927813829,50.0,-22.470092781382903,False,50.0,100.0,1.5592265922178805,166.16307043681314,5.0968055706264e+19,1.76731944293736e+20,1.76731944293736e+20,0.11191931424300396,438.23699683109646,0.0021295545655363544,638866369.6609063,25.668019480519476,9.2775974025974,15779399.01069492,2676402.5385329123,4340897282.748748,2.5458545712168914,3.351466973783542,76868262.79491323,392.51372146687225,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260904-wall-and-heating:c0024,arm-fence-p100,100.0,11.2,1.3,14000000.0,5.06e+20,14.63,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,603.3852592722608,0.36943024377217554,2.706870963755451,2873.54052056325,70.99418958278358,50.0,-20.994189582783576,False,50.0,100.0,1.538687596174172,202.64810431817443,5.998914277442913e+19,1.9301085722557088e+20,1.9301085722557088e+20,0.11855561813128286,485.173992618462,0.0021295545655363544,638866369.6609063,25.668019480519476,9.2775974025974,15779399.01069492,3160894.572619575,4340897282.748748,3.036455774124594,3.9973144418334225,106667004.91682875,320.6259920799134,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260904-wall-and-heating:c0025,arm-fence-p100,100.0,11.2,1.3,14000000.0,3.036e+20,16.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,169.8502957915984,0.6669247625304017,1.4994195090400697,1531.3685646465221,78.78624298305897,50.0,-28.78624298305897,False,50.0,100.0,1.4308656965162132,79.70459953710845,2.7267695194087354e+19,1.2453230480591264e+20,1.2453230480591264e+20,0.08981454280002422,323.3546707308203,0.0021295545655363544,638866369.6609063,25.668019480519476,9.2775974025974,15779399.01069492,1684505.4211111744,4340897282.748748,1.541450195642075,2.0292280167273042,28151134.182403162,914.8363105356381,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260904-wall-and-heating:c0026,arm-fence-p100,100.0,11.2,1.3,14000000.0,3.542e+20,16.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,306.0429705116239,0.5294184499613361,1.8888650368588984,1953.004658637499,76.30871846181782,50.0,-26.30871846181782,False,50.0,100.0,1.4019237915116616,104.49447563139523,3.485601504061688e+19,1.4224398495938313e+20,1.4224398495938313e+20,0.09840772174087205,375.50640453324866,0.0021295545655363544,638866369.6609063,25.668019480519476,9.2775974025974,15779399.01069492,2148305.124501249,4340897282.748748,2.011098149339298,2.6474917714275206,49216064.52562881,547.3599820387352,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260904-wall-and-heating:c0027,arm-fence-p100,100.0,11.2,1.3,14000000.0,4.048e+20,16.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,455.09184942595584,0.43397183087472957,2.3042970277226593,2414.442010157056,71.33976689492454,50.0,-21.339766894924537,False,50.0,100.0,1.3778359727034561,132.88694657483467,4.301229797300945e+19,1.5938770202699055e+20,1.5938770202699055e+20,0.10625567681079409,427.3333170722525,0.0021295545655363544,638866369.6609063,25.668019480519476,9.2775974025974,15779399.01069492,2655886.2111727614,4340897282.748748,2.525079544644756,3.324117879996654,75989408.83213314,396.64277534934484,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260904-wall-and-heating:c0028,arm-fence-p100,100.0,11.2,1.3,14000000.0,4.554e+20,16.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,615.9125252824056,0.36491011024443776,2.7404009149818913,2912.323425148696,64.37464050323075,50.0,-14.37464050323075,False,50.0,100.0,1.3573097717205187,164.89669230962988,5.16774516879223e+19,1.760225483120777e+20,1.760225483120777e+20,0.11347705684655754,478.869203566409,0.0021295545655363544,638866369.6609063,25.668019480519476,9.2775974025974,15779399.01069492,3203555.7676635655,4340897282.748748,3.0796549025592173,4.054183539495851,108770901.02438742,315.7448259533882,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260904-wall-and-heating:c0029,arm-fence-p100,100.0,11.2,1.3,14000000.0,5.06e+20,16.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,787.5833802174334,0.3132242816803735,3.1926005054117734,3443.7956858682646,55.84054003351332,50.0,-5.840540033513321,False,50.0,100.0,1.3394938264363367,200.53424759900275,6.080252186625673e+19,1.921974781337433e+20,1.921974781337433e+20,0.12016308669220697,530.14206126444,0.0021295545655363544,638866369.6609063,25.668019480519476,9.2775974025974,15779399.01069492,3788175.254455091,4340897282.748748,3.6716461083669527,4.833504949864776,147755453.9369854,265.9315965606054,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260904-wall-and-heating:c0030,arm-fence-p100,100.0,11.2,1.3,14000000.0,3.036e+20,17.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,229.56605726493427,0.5983154959361856,1.6713590184310667,1716.2413595238816,87.33777918924767,50.0,-37.33777918924767,False,50.0,100.0,1.301880315863937,80.71484568174932,2.739532071932389e+19,1.2440467928067611e+20,1.2440467928067611e+20,0.09023491673031585,343.48678604080055,0.0021295545655363544,638866369.6609063,25.668019480519476,9.2775974025974,15779399.01069492,1887865.4954762696,4340897282.748748,1.7473745248108588,2.300315217115905,39938356.04648966,702.0106019244311,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260904-wall-and-heating:c0031,arm-fence-p100,100.0,11.2,1.3,14000000.0,3.542e+20,17.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,383.83958933717395,0.4745905397932012,2.107079505705574,2193.853607046372,82.46173662893409,50.0,-32.46173662893409,False,50.0,100.0,1.2755769951889613,105.28347424753231,3.5013968905934197e+19,1.420860310940658e+20,1.420860310940658e+20,0.09885366715396442,398.8795741994679,0.0021295545655363544,638866369.6609063,25.668019480519476,9.2775974025974,15779399.01069492,2413238.9677510094,4340897282.748748,2.2793726575761943,3.0006592949888575,65585331.64223618,455.13095935159424,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260904-wall-and-heating:c0032,arm-fence-p100,100.0,11.2,1.3,14000000.0,4.048e+20,17.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,552.6442748573171,0.3890589345359802,2.570304679399465,2716.4525529618027,74.2483368798371,50.0,-24.248336879837098,False,50.0,100.0,1.2536847543455654,133.3883072415358,4.320145867555435e+19,1.5919854132444565e+20,1.5919854132444565e+20,0.1067229710364485,453.926705947229,0.0021295545655363544,638866369.6609063,25.668019480519476,9.2775974025974,15779399.01069492,2988097.808257983,4340897282.748748,2.8614801409046016,3.766969369265761,98137657.26355644,342.60879970561973,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260904-wall-and-heating:c0033,arm-fence-p100,100.0,11.2,1.3,14000000.0,4.554e+20,17.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,734.7508100008434,0.3273467834683651,3.0548642922487743,3280.2324209025046,63.257257218191285,50.0,-13.257257218191285,False,50.0,100.0,1.235028918322892,165.0462604805339,5.1898452607827395e+19,1.7580154739217262e+20,1.7580154739217262e+20,0.11396234652575185,508.6642376490993,0.0021295545655363544,638866369.6609063,25.668019480519476,9.2775974025974,15779399.01069492,3608255.662992755,4340897282.748748,3.4894578332501416,4.5936648608165145,137814866.03802153,279.2172418837133,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260904-wall-and-heating:c0034,arm-fence-p100,100.0,11.2,1.3,14000000.0,5.06e+20,17.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,929.1149247866381,0.2812561926953336,3.5554772693777963,3881.960276962053,49.97126591553126,50.0,0.02873408446873782,False,50.0,100.0,1.2188357693777887,200.26947491400784,6.105581274650814e+19,1.9194418725349186e+20,1.9194418725349186e+20,0.12066366155436391,563.1220279689005,0.0021295545655363544,638866369.6609063,25.668019480519476,9.2775974025974,15779399.01069492,4270156.304658258,4340897282.748748,4.159704665313412,5.4760051748861365,184768753.9280628,239.11367666363995,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260904-wall-and-heating:c0035,arm-fence-p100,100.0,11.2,1.3,14000000.0,3.036e+20,18.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,291.27137549541453,0.5413931050649194,1.8470866929125154,1907.273582150055,99.08227655517834,50.0,-49.08227655517834,False,50.0,100.0,1.19057585410667,82.15068061635637,2.7405839783624897e+19,1.243941602163751e+20,1.243941602163751e+20,0.09026956450469334,363.6851232013957,0.0021295545655363544,638866369.6609063,25.668019480519476,9.2775974025974,15779399.01069492,2098000.9403650607,4340897282.748748,1.9601596580697176,2.580434260321237,47424477.44479923,570.9660780955446,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260904-wall-and-heating:c0036,arm-fence-p100,100.0,11.2,1.3,14000000.0,3.542e+20,18.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,464.32097668637624,0.4292471797538069,2.3296600354451864,2443.0142749798797,92.26235237770669,50.0,-42.26235237770669,False,50.0,100.0,1.1665235676004035,106.59693241597013,3.5026985772480975e+19,1.4207301422751903e+20,1.4207301422751903e+20,0.09889041720068034,422.33470359306494,0.0021295545655363544,638866369.6609063,25.668019480519476,9.2775974025974,15779399.01069492,2687315.7024778677,4340897282.748748,2.5569053439484124,3.366014662509838,77335627.60701713,390.3602696827843,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260904-wall-and-heating:c0037,arm-fence-p100,100.0,11.2,1.3,14000000.0,4.048e+20,18.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,653.6673263353296,0.35198734605982995,2.841011221551193,3029.207735395821,81.23353794202785,50.0,-31.23353794202785,False,50.0,100.0,1.1465048255199024,134.52494277105674,4.321704525119826e+19,1.5918295474880174e+20,1.5918295474880174e+20,0.10676147542292061,480.6182485793533,0.0021295545655363544,638866369.6609063,25.668019480519476,9.2775974025974,15779399.01069492,3332128.508935403,4340897282.748748,3.209848872926585,4.2255762014354605,115103233.54995409,302.14051778531746,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
